0,61000,851.9,0,32.31,0,354.8,266.2,2.37,0.43,47.9485893,-97.1724396
0,62000,852.1,0,26.37,0,354.8,266.2,2.42,0.46,47.9485893,-97.1724396
0,63000,852.6,0,4.92,0,354.8,266.2,2.45,0.42,47.9485893,-97.1724396
0,64000,852.9,0,27.5,0,354.8,266.2,2.45,0.44,47.9485893,-97.1724396
0,65000,852.9,0,-2.81,0,354.8,266.2,2.44,0.45,47.9485893,-97.1724396
0,66000,852.9,0,-55.94,0,354.8,266.2,2.42,0.47,47.9485893,-97.1724396
0,67000,852.8,0,-72.99,0,354.8,266.2,2.41,0.47,47.9485893,-97.1724396
0,68000,852.4,0,-14.38,0,354.8,266.2,2.43,0.48,47.9485893,-97.1724396
0,69000,851.9,0,-11.16,0,354.8,266.2,2.46,0.45,47.9485893,-97.1724396
0,70000,852.2,0,-23.36,0,354.7,266.2,2.44,0.42,47.9485893,-97.1724396
0,71000,852.3,0,-0.41,0,354.8,266.2,2.43,0.45,47.9485893,-97.1724396
0,72000,852.4,0,28.16,0,354.8,266.2,2.46,0.4,47.9485893,-97.1724396
0,73000,852.5,0,28,0,354.8,266.2,2.47,0.41,47.9485893,-97.1724396
0,74000,852.9,0,29.73,0,354.8,266.2,2.46,0.38,47.9485893,-97.1724396
0,75000,853.5,0,25.88,0,354.8,266.2,2.45,0.36,47.9485893,-97.1724396
0,76000,854,0,20.25,0,354.8,266.2,2.48,0.38,47.9485893,-97.1724396
0,77000,854.1,0,15.59,0,354.8,266.2,2.48,0.38,47.9485893,-97.1724396
0,78000,854.1,0,45.31,0,354.8,266.2,2.46,0.44,47.9485893,-97.1724396
0,79000,854.1,0,38.24,0,354.8,266.2,2.46,0.37,47.9485893,-97.1724396
0,80000,853.9,0,-15.25,0,354.8,266.2,2.35,0.44,47.9485893,-97.1724396
0,81000,853.5,0,-54.53,0,354.9,266.2,2.43,0.46,47.9485893,-97.1724243
0,82000,852.2,0,-56.19,0,354.8,266.2,2.41,0.43,47.9485893,-97.1724396
0,83000,852.1,0,-60,0,354.8,266.2,2.41,0.43,47.9485893,-97.1724396
0,84000,852,0,-28.79,0,354.8,266.2,2.45,0.44,47.9485893,-97.1724243
0,85000,851.8,0,-19.15,0,354.8,266.2,2.4,0.45,47.9485893,-97.1724243
0,86000,852,0,-21.24,0,354.8,266.2,2.35,0.44,47.9485893,-97.1724396
0,87000,852.3,0,-18.21,0,354.8,266.2,2.38,0.4,47.9485893,-97.1724396
0,88000,852.8,0,2.8,0,354.8,266.2,2.42,0.41,47.9485893,-97.1724396
0,89000,852.9,0,-5.11,0,354.8,266.2,2.4,0.4,47.9485893,-97.1724396
0,90000,853,0,7.15,0,354.8,266.2,2.37,0.53,47.9485893,-97.1724396
0,91000,853.1,0,6.61,0,354.8,266.2,2.41,0.49,47.9485893,-97.1724396
0,92000,852.8,0,10.73,0,354.9,266.2,2.4,0.46,47.9485893,-97.1724396
0,93000,852.3,0,1.1,0,354.8,266.2,2.38,0.4,47.9485893,-97.1724243
0,94000,852.3,0,22.82,0,354.8,266.2,2.41,0.36,47.9485893,-97.1724243
0,95000,852.3,0,26.06,0,354.8,266.2,2.42,0.47,47.9485893,-97.1724243
0,96000,852.3,0,-4.39,0,354.8,266.2,2.43,0.48,47.9485893,-97.1724243
0,97000,852.4,0,20.48,0,354.7,266.2,2.44,0.51,47.9485893,-97.1724243
0,98000,852.7,0,15.58,0,354.8,266.2,2.4,0.52,47.9485893,-97.1724243
0,99000,853.4,0,26.04,0,354.8,266.2,2.46,0.4,47.9485893,-97.1724243
0,100000,853.2,0,68.13,0,354.8,266.2,2.52,0.38,47.9485893,-97.1724396
0,101000,853.2,0,37.83,0,354.7,266.2,2.48,0.38,47.9485893,-97.1724396
0,102000,853.4,0,31.6,0,354.8,266.2,2.46,0.4,47.9485893,-97.1724396
0,103000,853.6,0,14.23,0,354.8,266.2,2.53,0.44,47.9485893,-97.1724396
0,104000,853.3,0,-4.22,0,354.8,266.2,2.48,0.38,47.9485893,-97.1724243
0,105000,852.8,0,-0.33,0,354.8,266.2,2.46,0.45,47.9485893,-97.1724243
0,106000,852.9,0,3.07,0,354.8,266.2,2.5,0.44,47.9485893,-97.1724243
0,107000,852.8,0,-1.29,0,354.8,266.2,2.53,0.43,47.9485893,-97.1724243
0,108000,852.7,0,-14.71,0,354.8,266.2,2.49,0.45,47.9485893,-97.1724243
0,109000,852.4,0,-17.77,0,354.7,266.2,2.44,0.42,47.9485893,-97.1724243
0,110000,852.5,0,-19.29,0,354.8,266.2,2.45,0.45,47.9485893,-97.1724396
0,111000,852.2,0,-1.74,0,354.8,266.2,2.43,0.42,47.9485893,-97.1724396
0,112000,851.6,0,0.01,0,354.8,266.2,2.48,0.43,47.9485893,-97.1724243
0,113000,851.3,0,-9.41,0,354.8,266.2,2.5,0.43,47.9485893,-97.1724243
0,114000,851.2,0,0.78,0,354.8,266.2,2.43,0.42,47.9485893,-97.1724243
0,115000,851.1,0,25.35,0,354.8,266.2,2.45,0.52,47.9485893,-97.1724243
0,116000,850.8,0,13.49,0,354.8,266.2,2.46,0.47,47.9485893,-97.1724243
0,117000,844.2,0,-7.67,0,354.8,266.2,2.4,0.43,47.9486008,-97.1724472
0,118000,844.8,0,-21.58,0,354.9,266.2,2.43,0.54,47.9486008,-97.1724472
0,119000,844.8,0,-42.22,0,354.8,266.2,2.41,0.47,47.9486008,-97.1724472
0,120000,844.8,0,-6.34,0,354.8,266.2,2.44,0.49,47.9485931,-97.1724472
0,121000,844.7,0,0.83,0,354.8,266.2,2.45,0.51,47.9485931,-97.1724472
0,122000,844.2,0,-5.05,0,354.8,266.2,2.41,0.48,47.9485931,-97.1724472
0,123000,844.6,0,-18.36,0,354.8,266.2,2.42,0.53,47.9486008,-97.1724472
0,124000,844,0,-19.82,0,354.8,266.2,2.45,0.47,47.9486008,-97.1724472
0,125000,842.6,0,-19.16,0,354.8,266.2,2.37,0.45,47.9485893,-97.1724548
0,126000,842.4,0,2.46,0,354.8,266.2,2.35,0.49,47.9485893,-97.1724548
0,127000,842,0,35.1,0,354.8,266.2,2.41,0.44,47.9485893,-97.1724548
0,128000,843.6,0,39.14,0,354.8,266.2,2.45,0.48,47.9485893,-97.1724548
0,129000,843.4,0,13.42,0,354.8,266.2,2.4,0.44,47.9485893,-97.1724548
0,130000,844.5,0,6.1,0,354.8,266.2,2.37,0.43,47.9485893,-97.1724548
0,131000,844.7,0,15.52,0,354.8,266.2,2.42,0.46,47.9485893,-97.1724548
0,132000,841.3,0,4.78,0,354.8,266.2,2.43,0.42,47.9486046,-97.1724243
0,133000,841.5,0,16.48,0,354.8,266.2,2.38,0.4,47.9486046,-97.1724243
0,134000,841.4,0,15.33,0,354.9,266.2,2.37,0.44,47.9486008,-97.1724243
0,135000,840.9,0,1.44,0,354.8,266.2,2.44,0.4,47.9486046,-97.1724243
0,136000,840.2,0,0.06,0,354.8,266.2,2.43,0.43,47.9486046,-97.1724243
0,137000,840.1,0,0,0,354.9,266.2,2.38,0.47,47.9486046,-97.1724243
0,138000,840,0,9.05,0,354.8,266.2,2.41,0.43,47.9486046,-97.1724243
0,139000,840,0,2.65,0,354.8,266.2,2.43,0.41,47.9486046,-97.1724243
0,140000,839.9,0,0.1,0,354.8,266.2,2.44,0.45,47.9486046,-97.1724243
0,141000,840.9,0,10.7,0,354.8,266.2,2.42,0.44,47.9486046,-97.1724243
0,142000,841.8,0,9.8,0,354.8,266.2,2.45,0.41,47.9486008,-97.1724243
0,143000,841.8,0,-13.34,0,354.8,266.2,2.43,0.43,47.9486008,-97.1724243
0,144000,842.1,0,-15.91,0,354.8,266.2,2.45,0.4,47.9486008,-97.1724243
0,145000,842.2,0,-10.05,0,354.8,266.2,2.44,0.42,47.9486008,-97.1724243
0,146000,842.3,0,7.59,0,354.8,266.2,2.44,0.43,47.9486008,-97.1724243
0,147000,841.4,0,16.45,0,354.8,266.2,2.48,0.42,47.9486046,-97.1724243
0,148000,839.9,0,-8.51,0,354.8,266.2,2.45,0.4,47.9486008,-97.1724243
0,149000,839.6,0,-10.86,0,354.8,266.2,2.4,0.4,47.9486046,-97.1724243
0,150000,839.3,0,3.28,0,354.8,266.2,2.41,0.43,47.9486008,-97.1724243
0,151000,839,0,2.59,0,354.8,266.2,2.46,0.45,47.9486008,-97.1724243
0,152000,838.7,0,-12.2,0,354.8,266.2,2.44,0.44,47.9486046,-97.1724243
0,153000,839.9,0,-17.75,0,354.8,266.2,2.41,0.47,47.9486008,-97.1724243
0,154000,840.9,0,-26.05,0,354.8,266.2,2.44,0.42,47.9486008,-97.1724243
0,155000,841,0,-20.42,0,354.8,266.2,2.43,0.47,47.9486008,-97.1724243
0,156000,840.9,0,-40.06,0,354.8,266.2,2.41,0.43,47.9486008,-97.1724243
0,157000,840.9,0,-5.64,0,354.8,266.2,2.42,0.46,47.9486008,-97.1724243
0,158000,840.8,0,19.89,0,354.8,266.2,2.4,0.45,47.9486008,-97.1724243
0,159000,839.5,0,34.8,0,354.8,266.2,2.43,0.45,47.9486008,-97.1724243
0,160000,838.6,0,24.26,0,354.8,266.2,2.44,0.43,47.9486008,-97.1724243
0,161000,838.4,0,16.37,0,354.8,266.2,2.42,0.44,47.9486008,-97.1724243
0,162000,838.3,0,19.36,0,354.8,266.2,2.45,0.45,47.9486008,-97.1724243
0,163000,842.4,0,13.9,0,354.8,266.2,2.43,0.46,47.9485931,-97.1724243
0,164000,842.5,0,8.41,0,354.8,266.2,2.45,0.42,47.9486008,-97.1724243
0,165000,843.1,0,-12.26,0,354.8,266.2,2.46,0.43,47.9485931,-97.1724243
0,166000,843.8,0,-6.21,0,354.8,266.2,2.45,0.41,47.9485931,-97.1724243
0,167000,844,0,-1.95,0,354.7,266.2,2.42,0.46,47.9485931,-97.1724243
0,168000,844,0,-18.9,0,354.7,266.2,2.45,0.43,47.9485931,-97.1724243
0,169000,844.1,0,-1.43,0,354.8,266.2,2.45,0.48,47.9485931,-97.1724243
0,170000,844.2,0,14.93,0,354.8,266.2,2.43,0.45,47.9485931,-97.1724243
0,171000,843,0,10.02,0,354.7,266.2,2.41,0.41,47.9485931,-97.1724243
0,172000,842.3,0,-32.99,0,354.8,266.2,2.38,0.49,47.9486008,-97.1724243
0,173000,842.2,0,-40.15,0,354.8,266.2,2.43,0.44,47.9486008,-97.1724243
0,174000,842.2,0,-32.2,0,354.8,266.2,2.42,0.42,47.9486008,-97.1724243
0,175000,842.2,0,-12.8,0,354.7,266.2,2.38,0.41,47.9486008,-97.1724243
0,176000,842.3,0,19.32,0,354.8,266.2,2.41,0.47,47.9486008,-97.1724243
0,177000,843.6,0,48.72,0,354.8,266.2,2.45,0.48,47.9486008,-97.1724243
0,178000,844,0,-3.93,0,354.8,266.2,2.44,0.43,47.9486008,-97.1724243
0,179000,844.2,0,15.3,0,354.8,266.2,2.43,0.51,47.9486008,-97.1724243
0,180000,844.5,0,37.34,0,354.8,266.2,2.4,0.54,47.9486008,-97.1724243
0,181000,844.7,0,-0.15,0,354.8,266.2,2.47,0.48,47.9485931,-97.1724243
0,182000,844.9,0,-11.04,0,354.8,266.2,2.41,0.51,47.9485931,-97.1724243
0,183000,843.6,0,-14.66,0,354.8,266.2,2.45,0.54,47.9486008,-97.1724243
0,184000,843.2,0,-21.78,0,354.8,266.2,2.43,0.45,47.9486008,-97.1724243
0,185000,843.1,0,-25.4,0,354.8,266.2,2.42,0.51,47.9486008,-97.1724243
0,186000,843,0,4.04,0,354.8,266.2,2.45,0.51,47.9486008,-97.1724243
0,187000,843,0,-2.35,0,354.8,266.2,2.42,0.43,47.9485931,-97.1724243
0,188000,843,0,-1.84,0,354.8,266.2,2.38,0.51,47.9486008,-97.1724243
0,189000,844.5,0,11.72,0,354.7,266.2,2.38,0.45,47.9486008,-97.1724243
0,190000,844.8,0,5.92,0,354.8,266.2,2.42,0.47,47.9485931,-97.1724243
0,191000,845,0,-10.85,0,354.8,266.2,2.43,0.51,47.9485931,-97.1724243
0,192000,845.1,0,-6.74,0,354.8,266.2,2.41,0.49,47.9485931,-97.1724243
0,193000,845.2,0,-13.35,0,354.8,266.2,2.41,0.47,47.9485931,-97.1724243
0,194000,845.3,0,3.7,0,354.8,266.2,2.38,0.48,47.9485931,-97.1724243
0,195000,843.9,0,27.37,0,354.8,266.2,2.41,0.44,47.9485931,-97.1724243
0,196000,842.9,0,16.85,0,354.8,266.2,2.43,0.45,47.9485931,-97.1724243
0,197000,842.8,0,-14.45,0,354.8,266.2,2.42,0.45,47.9485931,-97.1724243
0,198000,842.6,0,-1,0,354.8,266.2,2.43,0.54,47.9485931,-97.1724243
0,199000,842.3,0,-9.07,0,354.8,266.2,2.41,0.47,47.9485931,-97.1724243
0,200000,838.7,0,-8.59,0,354.8,266.2,2.41,0.48,47.9486008,-97.1724243
0,201000,840,0,12.5,0,354.8,266.2,2.38,0.45,47.9486008,-97.1724243
0,202000,840.2,0,1.23,0,354.8,266.2,2.43,0.45,47.9486008,-97.1724243
0,203000,840.4,0,7.48,0,354.8,266.2,2.42,0.48,47.9486008,-97.1724243
0,204000,840.5,0,-2.29,0,354.8,266.2,2.44,0.49,47.9486008,-97.1724243
0,205000,840.5,0,9.79,0,354.9,266.2,2.44,0.53,47.9486008,-97.1724243
0,206000,840.1,0,23.3,0,354.8,266.2,2.47,0.52,47.9486008,-97.1724243
0,207000,838.7,0,-15.81,0,354.8,266.2,2.45,0.46,47.9486008,-97.1724243
0,208000,838.8,0,-19.03,0,354.8,266.2,2.43,0.48,47.9486008,-97.1724243
0,209000,838.7,0,-11.13,0,354.8,266.2,2.43,0.55,47.9486008,-97.1724243
0,210000,838.7,0,9.87,0,354.8,266.2,2.44,0.52,47.9486008,-97.1724243
0,211000,838.6,0,-54.01,0,354.8,266.2,2.49,0.56,47.9486008,-97.1724243
0,212000,839,0,-57.52,0,354.8,266.2,2.48,0.56,47.9486008,-97.1724243
0,213000,840.7,0,-43.86,0,354.8,266.2,2.46,0.54,47.9486008,-97.1724243
0,214000,840.8,0,-2.1,0,354.8,266.2,2.43,0.52,47.9486046,-97.1724243
0,215000,841,0,34.96,0,354.8,266.2,2.42,0.48,47.9486046,-97.1724243
0,216000,841.2,0,47.35,0,354.8,266.2,2.49,0.49,47.9486046,-97.1724243
0,217000,841.5,0,51.28,0,354.8,266.2,2.43,0.49,47.9486046,-97.1724243
0,218000,841.3,0,50.14,0,354.8,266.2,2.44,0.48,47.9486046,-97.1724167
0,219000,839.6,0,9.23,0,354.8,266.2,2.47,0.45,47.9486008,-97.1724243
0,220000,838.4,0,-28.44,0,354.8,266.2,2.45,0.46,47.9486008,-97.1724243
0,221000,833.6,0,-24.83,0,354.8,266.2,2.49,0.44,47.9486008,-97.1724167
0,222000,837.9,0,5.31,0,354.9,266.2,2.5,0.46,47.9485931,-97.1724243
0,223000,837.5,0,15.88,0,354.8,266.2,2.48,0.44,47.9485931,-97.1724243
0,224000,837.7,0,-4.89,0,354.9,266.2,2.44,0.43,47.9485931,-97.1724243
0,225000,839.5,0,-6.04,0,354.9,266.2,2.46,0.44,47.9486008,-97.1724243
0,226000,839.8,0,2.21,0,354.9,266.2,2.49,0.49,47.9486008,-97.1724243
0,227000,839.9,0,14.27,0,354.9,266.2,2.45,0.46,47.9486008,-97.1724243
0,228000,840.1,0,11.14,0,354.9,266.2,2.46,0.46,47.9486008,-97.1724243
0,229000,842.9,0,1.94,0,354.9,266.2,2.46,0.47,47.9486008,-97.1724243
0,230000,842.6,0,7.59,0,354.8,266.2,2.44,0.45,47.9485931,-97.1724243
0,231000,840.8,0,-0.79,0,354.8,266.2,2.49,0.42,47.9485931,-97.1724243
0,232000,841.3,0,-3.65,0,354.9,266.2,2.42,0.44,47.9485931,-97.1724243
0,233000,841.2,0,-12.46,0,354.8,266.2,2.42,0.44,47.9485931,-97.1724243
0,234000,841.1,0,13.12,0,354.9,266.2,2.49,0.45,47.9485931,-97.1724243
0,235000,841.1,0,3.9,0,354.8,266.2,2.5,0.45,47.9485931,-97.1724243
0,236000,841.5,0,-3.37,0,354.9,266.2,2.44,0.48,47.9485931,-97.1724243
0,237000,843.4,0,26.49,0,354.9,266.2,2.47,0.46,47.9486008,-97.1724243
0,238000,843.3,0,19.6,0,354.8,266.2,2.49,0.48,47.9486008,-97.1724243
0,239000,843.5,0,-9.8,0,354.9,266.2,2.47,0.48,47.9486008,-97.1724243
0,240000,843.8,0,-33.68,0,354.8,266.2,2.48,0.46,47.9486008,-97.1724243
0,241000,844,0,-24.53,0,354.9,266.2,2.49,0.48,47.9486008,-97.1724243
0,242000,843.9,0,-16.99,0,354.9,266.2,2.46,0.52,47.9486008,-97.1724243
0,243000,842.5,0,-16.04,0,354.9,266.2,2.5,0.51,47.9485931,-97.1724243
0,244000,841.9,0,-2.65,0,354.8,266.2,2.45,0.51,47.9485931,-97.1724243
0,245000,841.8,0,6.96,0,354.9,266.2,2.46,0.51,47.9485931,-97.1724243
0,246000,841.7,0,15.58,0,354.8,266.2,2.47,0.49,47.9485931,-97.1724243
0,247000,841.6,0,15.99,0,354.9,266.2,2.46,0.51,47.9485931,-97.1724243
0,248000,841.8,0,16,0,354.9,266.2,2.46,0.54,47.9485931,-97.1724243
0,249000,842.1,0,12.53,0,354.9,266.2,2.47,0.48,47.9486008,-97.1724243
0,250000,843.1,0,5.1,0,354.9,266.2,2.45,0.48,47.9486008,-97.1724243
0,251000,843.3,0,-14.83,0,354.8,266.2,2.43,0.48,47.9486008,-97.1724243
0,252000,843.5,0,-8.91,0,354.9,266.2,2.42,0.48,47.9486008,-97.1724243
0,253000,843.6,0,-0.42,0,354.9,266.2,2.41,0.52,47.9486008,-97.1724243
0,254000,843.5,0,8.08,0,354.9,266.2,2.41,0.48,47.9486008,-97.1724243
0,255000,843.8,0,25.53,0,354.9,266.2,2.42,0.49,47.9486008,-97.1724243
0,256000,842.5,0,-4.36,0,354.9,266.2,2.42,0.49,47.9485931,-97.1724243
0,257000,842.5,0,-7.04,0,354.9,266.2,2.4,0.48,47.9485931,-97.1724243
0,258000,842.3,0,-16.92,0,354.9,266.2,2.4,0.52,47.9485931,-97.1724243
0,259000,842.2,0,-13.58,0,354.9,266.2,2.42,0.48,47.9485931,-97.1724243
0,260000,842.4,0,8.35,0,354.9,266.2,2.41,0.45,47.9485931,-97.1724243
0,261000,842.7,0,8.56,0,354.9,266.2,2.4,0.48,47.9486008,-97.1724243
0,262000,842.9,0,13.94,0,354.8,266.2,2.42,0.43,47.9485931,-97.1724243
0,263000,843,0,10.71,0,354.9,266.2,2.42,0.46,47.9485931,-97.1724243
0,264000,843,0,19.35,0,354.9,266.2,2.4,0.46,47.9485931,-97.1724243
0,265000,843,0,4.53,0,354.9,266.2,2.44,0.43,47.9485931,-97.1724243
0,266000,842.7,0,-9.77,0,354.9,266.2,2.46,0.44,47.9485931,-97.1724243
0,267000,841.6,0,-18.25,0,354.9,266.2,2.37,0.48,47.9485931,-97.1724243
0,268000,842,0,-33.68,0,354.9,266.2,2.4,0.47,47.9485931,-97.1724243
0,269000,841.8,0,-22.55,0,354.8,266.2,2.44,0.46,47.9485931,-97.1724243
0,270000,841.6,0,-36.87,0,354.8,266.2,2.41,0.42,47.9485931,-97.1724243
0,271000,841.4,0,-8.43,0,354.8,266.2,2.38,0.49,47.9485931,-97.1724243
0,272000,841.6,0,29.54,0,354.8,266.2,2.46,0.44,47.9485931,-97.1724243
0,273000,842.3,0,14.03,0,354.8,266.2,2.47,0.44,47.9486008,-97.1724243
0,274000,841.7,0,-17.45,0,354.8,266.2,2.45,0.42,47.9485931,-97.1724243
0,275000,841.7,0,-38.18,0,354.8,266.2,2.44,0.41,47.9485931,-97.1724243
0,276000,841.7,0,-0.74,0,354.8,266.2,2.44,0.46,47.9485931,-97.1724243
0,277000,841.8,0,29.13,0,354.9,266.2,2.52,0.48,47.9485931,-97.1724243
0,278000,841.5,0,18.25,0,355.2,266.2,2.45,0.44,47.9486008,-97.1724243
0,279000,840.6,0,8.25,0,355.6,266.2,1.81,0.42,47.9486008,-97.1724243
0,280000,840.6,0,17.94,0,355.5,266.2,2.2,0.38,47.9486008,-97.1724243
0,281000,840.5,0,-17.33,0,356.4,266.2,1.9,0.41,47.9486046,-97.1724243
0,282000,840.3,0,13.88,0,356.7,266.2,2.34,0.35,47.9486046,-97.1724243
0,283000,840.2,0,28.75,0,356.8,266.2,1.99,0.35,47.9486046,-97.1724243
0,284000,840.6,0,11.4,0,358.1,266.2,1.67,0.33,47.9486084,-97.1724243
0,285000,842,0,-10.94,0,0.8,266.2,1.64,0.22,47.9486198,-97.1724243
0,286000,842,0,-3.76,0,5,0,1.65,0.15,47.9486275,-97.1724243
0,287000,842.1,0,14.68,0,11.5,4.7,1.55,0.13,47.9486427,-97.1724243
0,288000,842.2,0,10.01,0,19,11.9,1.99,0.11,47.9486504,-97.1724167
0,289000,842.3,0,-10.9,0,27.4,19.7,1.65,0.43,47.9486618,-97.1724091
0,290000,842,0,-26.51,0,34.9,28.1,1.61,0.45,47.9486732,-97.1724014
0,291000,840.1,0,-31.82,0,42.8,34.6,1.58,0.03,47.9486847,-97.1723938
0,292000,840.4,0,-11.55,0,50.1,43,1.56,-0.19,47.9486885,-97.1723709
0,293000,840.3,0,1.7,0,57.7,51,1.6,0.02,47.9486923,-97.1723633
0,294000,840.2,0,13.31,0,65.9,58.4,1.75,0.05,47.9487038,-97.1723404
0,295000,840.4,0,45.34,0,74,67.3,2.02,-0.23,47.9487076,-97.1723175
0,296000,841.4,0,59.68,0,80.2,74.5,2.34,-0.32,47.9487114,-97.172287
0,297000,851.4,0,33.31,0,82.4,78.9,2.19,-0.46,47.9487038,-97.1722565
0,298000,841.6,0,6.53,0,85.8,81.4,2.29,-0.43,47.948719,-97.172226
0,299000,841.7,0,26.42,0,88.3,83.7,2.04,-0.4,47.948719,-97.1722031
0,300000,841.7,0,9.2,0,90.9,86.6,2.19,-0.46,47.948719,-97.1721649
0,301000,841.7,0,-2.09,0,92.7,88.7,2.58,-0.41,47.948719,-97.172142
0,302000,841.5,0,-27.06,0,91.8,89.8,2.46,-0.44,47.9487114,-97.1721039
0,303000,840.5,0,-26.88,0,90.3,88.5,2.91,-0.44,47.9487114,-97.1720734
